Name,Age,Season,Team,Conference,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,Name-additional
Colby Suggs,19,2011,Arkansas,SEC,,,,0.9,,0,,,0,,20,8,5,2,,17,,22,,,,,1.25,3.6,,7.7,9.9,1.29,,player.fcgi?id=suggs-000col
Noah Allen,20,2026,Ole Miss,SEC,1,0,1,2.89,8,0,,0,0,0,9.1,7,3,3,1,2,0,12,0,0,0,37,0.964,6.8,1,1.9,11.6,6,,player.fcgi?id=allen-001noa
Hudson Calhoun,21,2026,Ole Miss,SEC,5,4,0.556,4.05,22,2,,0,0,3,46.2,37,24,21,8,26,2,67,4,0,3,204,1.35,7.1,1.5,5,12.9,2.58,,player.fcgi?id=calhou000hud
Patrick Collopy*,21,2026,Ole Miss,SEC,0,0,,0,3,0,,0,0,0,2.1,1,0,0,0,3,0,3,0,0,0,11,1.714,3.9,0,11.6,11.6,1,,player.fcgi?id=collop000pat
Hunter Elliott*,23,2026,Ole Miss,SEC,5,3,0.625,5.4,17,17,,0,0,0,85,86,54,51,15,46,0,111,16,1,5,391,1.553,9.1,1.6,4.9,11.8,2.41,,player.fcgi?id=elliot000hun
Grayson Gibson*,20,2026,Ole Miss,SEC,1,1,0.5,3.38,8,2,,0,0,0,16,11,6,6,2,4,0,16,4,0,1,63,0.938,6.2,1.1,2.3,9,4,,player.fcgi?id=gibson002gra
Owen Hancock,20,2026,Ole Miss,SEC,2,0,1,3.77,9,0,,0,0,0,14.1,12,8,6,2,10,0,19,1,0,1,69,1.535,7.5,1.3,6.3,11.9,1.9,,player.fcgi?id=hancoc000owe
Terry Hayes,21,2026,Ole Miss,SEC,0,0,,10.22,10,2,,0,0,0,12.1,19,16,14,1,5,0,13,2,0,2,63,1.946,13.9,0.7,3.6,9.5,2.6,,player.fcgi?id=hayes-003ter
Walker Hooks*,20,2026,Ole Miss,SEC,3,1,0.75,3.24,28,0,,0,0,9,58.1,42,25,21,8,12,2,63,5,0,2,231,0.926,6.5,1.2,1.9,9.7,5.25,,player.fcgi?id=hooks-000wal
Owen Kelly,21,2026,Ole Miss,SEC,3,2,0.6,4.25,16,6,,0,0,0,29.2,32,20,14,2,10,0,31,8,0,0,137,1.416,9.7,0.6,3,9.4,3.1,,player.fcgi?id=kelly-003owe
Landon Koenig,21,2026,Ole Miss,SEC,3,1,0.75,6.35,17,0,,0,0,2,22.2,35,20,16,4,7,1,33,1,0,4,111,1.853,13.9,1.6,2.8,13.1,4.71,,player.fcgi?id=koenig004lan
Wil Libbert*,21,2026,Ole Miss,SEC,2,2,0.5,6.19,17,8,,0,0,0,48,56,37,33,10,23,0,51,3,1,1,220,1.646,10.5,1.9,4.3,9.6,2.22,,player.fcgi?id=libber000wil
Leo Odom,19,2026,Ole Miss,SEC,1,0,1,7.5,6,0,,0,0,0,6,6,5,5,1,2,0,12,1,0,1,27,1.333,9,1.5,3,18,6,,player.fcgi?id=odom--000leo
Taylor Rabe,21,2026,Ole Miss,SEC,5,3,0.625,3.55,17,11,,0,0,2,76,63,30,30,12,15,0,105,6,1,2,307,1.026,7.5,1.4,1.8,12.4,7,,player.fcgi?id=rabe--000tay
Jake Reigert,20,2026,Ole Miss,SEC,0,0,,18,1,0,,0,0,0,1,2,2,2,1,0,0,2,0,0,0,5,2,18,9,0,18,,,player.fcgi?id=reiger000jak
JP Robertson,22,2026,Ole Miss,SEC,5,2,0.714,4.34,22,1,,0,0,1,37.1,35,20,18,4,21,0,49,2,0,1,168,1.5,8.4,1,5.1,11.8,2.33,,player.fcgi?id=robert000jp-
Marko Sipila,22,2026,Ole Miss,SEC,0,0,,4.5,4,1,,0,0,0,6,5,3,3,1,2,0,9,1,0,0,26,1.167,7.5,1.5,3,13.5,4.5,,player.fcgi?id=sipila000mar
Cade Townsend,21,2026,Ole Miss,SEC,5,3,0.625,3.94,14,14,,0,0,0,64,55,33,28,10,22,1,88,4,0,5,276,1.203,7.7,1.4,3.1,12.4,4,,player.fcgi?id=townse000cad
Landon Waters,22,2026,Ole Miss,SEC,0,1,0,3,24,0,,0,0,2,24,22,10,8,5,12,0,25,0,0,3,104,1.417,8.3,1.9,4.5,9.4,2.08,,player.fcgi?id=waters000lan
Hudson Calhoun,20,2025,Ole Miss,SEC,3,0,1,5.11,21,0,,0,0,0,24.2,15,18,14,4,18,2,37,4,1,1,112,1.338,5.5,1.5,6.6,13.5,2.06,,player.fcgi?id=calhou000hud
Alex Canney,22,2025,Ole Miss,SEC,1,1,0.5,5.09,15,1,,0,0,0,17.2,25,12,10,0,10,1,22,7,0,2,96,1.981,12.7,0,5.1,11.2,2.2,,player.fcgi?id=canney000ale
Gunnar Dennis*,23,2025,Ole Miss,SEC,4,1,0.8,4.97,18,4,,0,0,0,29,34,18,16,3,16,0,32,3,0,1,136,1.724,10.6,0.9,5,9.9,2,,player.fcgi?id=dennis000gun
Hunter Elliott*,22,2025,Ole Miss,SEC,10,3,0.769,2.94,17,16,,0,0,0,85.2,59,31,28,4,40,0,102,15,0,2,361,1.156,6.2,0.4,4.2,10.7,2.55,,player.fcgi?id=elliot000hun
Patrick Galle,21,2025,Ole Miss,SEC,0,0,,9,8,0,,0,0,0,7,13,7,7,1,2,0,9,1,0,3,36,2.143,16.7,1.3,2.6,11.6,4.5,,player.fcgi?id=galle-000pat
Owen Hancock,19,2025,Ole Miss,SEC,1,0,1,5.4,4,0,,0,0,0,3.1,2,2,2,1,4,0,5,0,0,0,16,1.8,5.4,2.7,10.8,13.5,1.25,,player.fcgi?id=hancoc000owe
Walker Hooks*,19,2025,Ole Miss,SEC,1,2,0.333,4.82,22,2,,0,0,1,37.1,43,22,20,5,12,0,43,3,1,4,169,1.473,10.4,1.2,2.9,10.4,3.58,,player.fcgi?id=hooks-000wal
Cooper Johnson*,20,2025,Ole Miss,SEC,0,0,,8.1,4,0,,0,0,0,3.1,6,4,3,0,2,0,3,3,0,0,20,2.4,16.2,0,5.4,8.1,1.5,,player.fcgi?id=johnso005coo
Brayden Jones,23,2025,Ole Miss,SEC,1,2,0.333,5.5,18,0,,0,0,1,18,24,14,11,3,6,0,30,1,0,2,87,1.667,12,1.5,3,15,5,,player.fcgi?id=jones-022bra
Cole Ketchum,21,2025,Ole Miss,SEC,0,0,,9,2,0,,0,0,0,1,2,2,1,0,2,0,1,0,0,0,7,4,18,0,18,9,0.5,,player.fcgi?id=ketchu000col
Riley Maddox,22,2025,Ole Miss,SEC,6,5,0.545,5.56,17,16,,0,0,0,69.2,71,46,43,11,30,0,69,7,0,5,313,1.45,9.2,1.4,3.9,8.9,2.3,,player.fcgi?id=maddox001ril
Will McCausland,21,2025,Ole Miss,SEC,3,1,0.75,4.32,24,1,,0,0,2,41.2,42,24,20,5,11,0,55,3,0,4,180,1.272,9.1,1.1,2.4,11.9,5,,player.fcgi?id=mccaus002wil
Mason Morris,21,2025,Ole Miss,SEC,5,1,0.833,3.29,19,0,,0,0,1,54.2,45,25,20,6,21,0,78,2,1,6,229,1.207,7.4,1,3.5,12.8,3.71,,player.fcgi?id=morris001mas
Mason Nichols,22,2025,Ole Miss,SEC,3,2,0.6,5.4,16,14,,0,0,0,53.1,59,37,32,9,26,0,56,6,3,8,250,1.594,10,1.5,4.4,9.5,2.15,,player.fcgi?id=nichol000mas
Taylor Rabe,20,2025,Ole Miss,SEC,0,1,0,4.41,15,2,,0,0,0,16.1,22,15,8,3,2,1,8,6,0,2,79,1.469,12.1,1.7,1.1,4.4,4,,player.fcgi?id=rabe--000tay
Ryne Rodriguez*,21,2025,Ole Miss,SEC,1,1,0.5,5.4,19,0,,0,0,0,15,16,12,9,1,6,0,16,4,1,2,72,1.467,9.6,0.6,3.6,9.6,2.67,,player.fcgi?id=rodrig000ryn
Connor Spencer,24,2025,Ole Miss,SEC,0,1,0,1.82,21,0,,0,0,8,24.2,16,12,5,3,10,3,27,1,0,0,104,1.054,5.8,1.1,3.6,9.9,2.7,,player.fcgi?id=spence001con
Sam Tookoian,22,2025,Ole Miss,SEC,0,0,,6,5,0,,0,0,0,3,3,2,2,0,5,0,9,0,0,1,18,2.667,9,0,15,27,1.8,,player.fcgi?id=tookoi000sam
Cade Townsend,20,2025,Ole Miss,SEC,1,0,1,6.35,15,8,,0,0,0,34,28,30,24,4,20,0,43,6,0,7,153,1.412,7.4,1.1,5.3,11.4,2.15,,player.fcgi?id=townse000cad
Landon Waters,21,2025,Ole Miss,SEC,2,0,1,6.27,17,0,,0,0,1,18.2,16,13,13,4,10,0,24,4,0,4,78,1.393,7.7,1.9,4.8,11.6,2.4,,player.fcgi?id=waters000lan
Hudson Calhoun,19,2024,Ole Miss,SEC,0,0,,6.75,2,0,,0,0,0,1.1,1,2,1,0,1,0,1,1,0,0,6,1.5,6.8,0,6.8,6.8,1,,player.fcgi?id=calhou000hud
Kyler Carmack,21,2024,Ole Miss,SEC,0,0,,9.28,9,1,,0,0,0,10.2,14,12,11,4,9,0,11,1,1,0,55,2.156,11.8,3.4,7.6,9.3,1.22,,player.fcgi?id=carmac000kyl
Gunnar Dennis*,22,2024,Ole Miss,SEC,4,2,0.667,7.88,16,8,,0,0,0,40,55,39,35,5,21,2,46,9,1,3,202,1.9,12.4,1.1,4.7,10.4,2.19,,player.fcgi?id=dennis000gun
Liam Doyle*,20,2024,Ole Miss,SEC,3,4,0.429,5.73,16,11,,0,0,0,55,48,40,35,11,21,0,84,7,2,1,242,1.255,7.9,1.8,3.4,13.7,4,,player.fcgi?id=doyle-001lia
Patrick Galle,20,2024,Ole Miss,SEC,0,0,,6.75,6,0,,0,0,0,4,5,4,3,0,4,0,6,0,0,0,20,2.25,11.3,0,9,13.5,1.5,,player.fcgi?id=galle-000pat
Brayden Jones,22,2024,Ole Miss,SEC,1,0,1,5.54,21,0,,0,0,1,26,28,17,16,6,14,1,26,2,0,3,121,1.615,9.7,2.1,4.8,9,1.86,,player.fcgi?id=jones-022bra
Riley Maddox,21,2024,Ole Miss,SEC,3,7,0.3,5.48,15,14,,0,0,0,69,79,57,42,5,23,1,53,12,1,5,323,1.478,10.3,0.7,3,6.9,2.3,,player.fcgi?id=maddox001ril
Josh Mallitz,22,2024,Ole Miss,SEC,0,1,0,4.28,17,0,,0,0,0,27.1,27,14,13,3,20,1,30,4,0,5,132,1.72,8.9,1,6.6,9.9,1.5,,player.fcgi?id=mallit000jos
Wes Mendes*,19,2024,Ole Miss,SEC,2,1,0.667,6.82,17,2,,0,0,1,31.2,33,24,24,7,19,1,43,5,0,3,149,1.642,9.4,2,5.4,12.2,2.26,,player.fcgi?id=mendes000wes
Mason Morris,20,2024,Ole Miss,SEC,1,2,0.333,6.55,23,1,,0,0,1,33,29,26,24,4,21,0,37,7,0,4,155,1.515,7.9,1.1,5.7,10.1,1.76,,player.fcgi?id=morris001mas
Mitch Murrell,23,2024,Ole Miss,SEC,2,1,0.667,7.27,14,0,,0,0,0,17.1,20,15,14,4,6,0,16,3,0,4,77,1.5,10.4,2.1,3.1,8.3,2.67,,player.fcgi?id=murrel000mit
Mason Nichols,21,2024,Ole Miss,SEC,4,2,0.667,4.15,17,6,,0,0,0,39,31,20,18,5,21,1,42,3,0,2,168,1.333,7.2,1.2,4.8,9.7,2,,player.fcgi?id=nichol000mas
JT Quinn,20,2024,Ole Miss,SEC,1,3,0.25,8.84,11,3,,0,0,0,19.1,30,27,19,4,15,0,28,1,0,5,103,2.328,14,1.9,7,13,1.87,,player.fcgi?id=quinn-000jt-
Ryne Rodriguez*,20,2024,Ole Miss,SEC,0,0,,2.45,14,0,,0,0,0,14.2,13,8,4,2,7,0,15,0,1,1,64,1.364,8,1.2,4.3,9.2,2.14,,player.fcgi?id=rodrig000ryn
Grayson Saunier,20,2024,Ole Miss,SEC,4,3,0.571,5.64,11,10,,0,0,0,44.2,50,30,28,7,16,0,35,3,0,1,202,1.478,10.1,1.4,3.2,7.1,2.19,,player.fcgi?id=saunie000gra
Austin Simmons*,18,2024,Ole Miss,SEC,2,0,1,3.21,13,0,,0,0,0,14,9,7,5,0,11,0,20,1,0,3,64,1.429,5.8,0,7.1,12.9,1.82,,player.fcgi?id=simmon002aus
Connor Spencer,23,2024,Ole Miss,SEC,0,2,0,6.16,18,0,,0,0,7,19,14,13,13,3,10,1,28,2,0,2,84,1.263,6.6,1.4,4.7,13.3,2.8,,player.fcgi?id=spence001con
Cole Tolbert,21,2024,Ole Miss,SEC,0,1,0,7.71,6,0,,0,0,0,4.2,7,7,4,1,4,0,5,4,0,1,31,2.357,13.5,1.9,7.7,9.6,1.25,,player.fcgi?id=tolber000col
Sam Tookoian,21,2024,Ole Miss,SEC,0,0,,4.66,9,0,,0,0,0,9.2,10,7,5,2,4,0,16,1,0,1,45,1.448,9.3,1.9,3.7,14.9,4,,player.fcgi?id=tookoi000sam
Kemp Alderman,20,2023,Ole Miss,SEC,0,0,,0,2,0,,0,0,0,1.2,1,0,0,0,2,0,4,1,0,0,9,1.8,5.4,0,10.8,21.6,2,,player.fcgi?id=alderm000kem
Jack Dougherty,21,2023,Ole Miss,SEC,3,4,0.429,6.27,15,9,,0,0,2,60.1,63,45,42,15,22,0,65,5,0,2,270,1.409,9.4,2.2,3.3,9.7,2.95,,player.fcgi?id=doughe002jac
Hunter Elliott*,20,2023,Ole Miss,SEC,1,1,0.5,10.5,2,2,,0,0,0,6,5,7,7,2,6,0,12,0,0,0,29,1.833,7.5,3,9,18,2,,player.fcgi?id=elliot000hun
Tommy Henninger,21,2023,Ole Miss,SEC,0,0,,10.38,4,0,,0,0,0,4.1,5,5,5,0,2,0,4,0,0,0,20,1.615,10.4,0,4.2,8.3,2,,player.fcgi?id=hennin000tom
Brayden Jones,21,2023,Ole Miss,SEC,1,1,0.5,4.36,19,0,,0,0,2,33,31,17,16,3,20,0,29,6,0,8,151,1.545,8.5,0.8,5.5,7.9,1.45,,player.fcgi?id=jones-022bra
Cole Ketchum,19,2023,Ole Miss,SEC,0,1,0,7.11,15,0,,0,0,0,19,28,15,15,4,9,0,13,1,0,2,89,1.947,13.3,1.9,4.3,6.2,1.44,,player.fcgi?id=ketchu000col
Jackson Kimbrell*,22,2023,Ole Miss,SEC,0,2,0,8.64,12,0,,0,0,0,8.1,11,9,8,2,6,0,7,0,0,1,41,2.04,11.9,2.2,6.5,7.6,1.17,,player.fcgi?id=kimbre000jac
Riley Maddox,20,2023,Ole Miss,SEC,0,0,,39,5,0,,0,0,0,3,12,14,13,2,4,0,3,1,0,1,26,5.333,36,6,12,9,0.75,,player.fcgi?id=maddox001ril
Mason Morris,19,2023,Ole Miss,SEC,0,0,,5.87,9,0,,0,0,0,7.2,11,5,5,1,7,0,8,2,0,2,42,2.348,12.9,1.2,8.2,9.4,1.14,,player.fcgi?id=morris001mas
Mitch Murrell,22,2023,Ole Miss,SEC,2,2,0.5,4.64,22,0,,0,0,1,33,28,21,17,8,15,2,39,3,0,6,147,1.303,7.6,2.2,4.1,10.6,2.6,,player.fcgi?id=murrel000mit
Mason Nichols,20,2023,Ole Miss,SEC,4,3,0.571,5.45,23,0,,0,0,4,38,35,25,23,12,16,1,45,5,0,2,171,1.342,8.3,2.8,3.8,10.7,2.81,,player.fcgi?id=nichol000mas
Matt Parenteau,22,2023,Ole Miss,SEC,0,0,,0,4,0,,0,0,0,3,4,0,0,0,5,0,5,0,0,0,18,3,12,0,15,15,1,,player.fcgi?id=parent000mat
JT Quinn,19,2023,Ole Miss,SEC,3,4,0.429,6.83,17,12,,0,0,0,55.1,62,53,42,10,36,0,63,8,0,6,267,1.771,10.1,1.6,5.9,10.2,1.75,,player.fcgi?id=quinn-000jt-
Xavier Rivas*,20,2023,Ole Miss,SEC,5,5,0.5,6.35,14,14,,0,0,0,68,65,51,48,15,40,1,89,9,0,6,316,1.544,8.6,2,5.3,11.8,2.23,,player.fcgi?id=rivas-000xav
Grayson Saunier,19,2023,Ole Miss,SEC,2,4,0.333,6.85,12,12,,0,0,0,46,53,38,35,13,27,1,52,9,0,2,221,1.739,10.4,2.5,5.3,10.2,1.93,,player.fcgi?id=saunie000gra
Cole Tolbert,20,2023,Ole Miss,SEC,1,0,1,4.73,10,0,,0,0,0,13.1,19,8,7,3,6,0,18,3,0,0,69,1.875,12.8,2,4.1,12.2,3,,player.fcgi?id=tolber000col
Sam Tookoian,20,2023,Ole Miss,SEC,1,1,0.5,4.75,20,0,,0,0,1,30.1,25,18,16,4,28,1,44,1,1,6,144,1.747,7.4,1.2,8.3,13.1,1.57,,player.fcgi?id=tookoi000sam
Jordan Vera,20,2023,Ole Miss,SEC,2,1,0.667,8.59,13,5,,0,0,0,29.1,37,31,28,4,15,0,22,5,1,6,143,1.773,11.4,1.2,4.6,6.8,1.47,,player.fcgi?id=vera--000jor
Cole Baker,21,2022,Ole Miss,SEC,1,0,1,0,2,0,,0,0,0,1.1,0,0,0,0,1,0,2,0,0,0,5,0.75,0,0,6.8,13.5,2,,player.fcgi?id=baker-002col
Wes Burton,21,2022,Ole Miss,SEC,0,0,,15.43,5,0,,0,0,0,2.1,1,4,4,1,8,0,5,0,0,0,15,3.857,3.9,3.9,30.9,19.3,0.63,,player.fcgi?id=burton000wes
Max Cioffi,23,2022,Ole Miss,SEC,0,0,,10.13,4,0,,0,0,0,2.2,3,3,3,0,3,0,4,0,0,1,13,2.25,10.1,0,10.1,13.5,1.33,,player.fcgi?id=cioffi000max
Dylan DeLucia,21,2022,Ole Miss,SEC,8,2,0.8,3.68,21,12,,2,1,1,95.1,87,44,39,14,26,1,105,9,0,3,405,1.185,8.2,1.3,2.5,9.9,4.04,,player.fcgi?id=deluci000dyl
Derek Diamond,21,2022,Ole Miss,SEC,4,4,0.5,6.89,16,14,,0,0,0,65.1,81,53,50,14,13,1,57,3,1,3,296,1.439,11.2,1.9,1.8,7.9,4.38,,player.fcgi?id=diamon000der
Jack Dougherty,20,2022,Ole Miss,SEC,4,3,0.571,4.91,17,4,,0,0,2,44,48,24,24,4,16,2,61,4,0,3,200,1.455,9.8,0.8,3.3,12.5,3.81,,player.fcgi?id=doughe002jac
Hunter Elliott*,19,2022,Ole Miss,SEC,5,3,0.625,2.7,20,12,,0,0,0,80,57,29,24,4,34,0,102,10,0,6,332,1.138,6.4,0.5,3.8,11.5,3,,player.fcgi?id=elliot000hun
John Gaddis*,23,2022,Ole Miss,SEC,4,2,0.667,4.2,17,7,,0,0,1,49.1,50,24,23,7,19,2,49,2,0,1,215,1.399,9.1,1.3,3.5,8.9,2.58,,player.fcgi?id=gaddis000joh
