Name,Age,Season,Team,Conference,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,Name-additional
Tyler King*,22,2014,Nebraska,Big Ten,0,0,,36,4,0,,,0,0,2,3,8,8,1,6,0,1,2,0,0,16,4.5,13.5,4.5,27,4.5,0.17,,player.fcgi?id=king--000tyl
Max Knutson*,19,2014,Nebraska,Big Ten,0,0,,5.06,6,0,,,0,0,5.1,11,4,3,0,1,0,3,1,0,0,30,2.25,18.6,0,1.7,5.1,3,,player.fcgi?id=knutso000max
Kyle Kubat*,21,2014,Nebraska,Big Ten,5,2,0.714,4.55,12,12,,,0,0,57.1,57,32,29,3,22,0,34,7,1,1,248,1.378,8.9,0.5,3.5,5.3,1.55,,player.fcgi?id=kubat-000kyl
Ben Miller*,19,2014,Nebraska,Big Ten,0,1,0,10.8,5,1,,,0,0,8.1,14,10,10,2,2,0,5,2,0,1,41,1.92,15.1,2.2,2.2,5.4,2.5,,player.fcgi?id=miller004ben
Josh Roeder,21,2014,Nebraska,Big Ten,3,1,0.75,3.1,22,0,,,0,12,20.1,22,7,7,1,6,1,21,0,0,3,88,1.377,9.7,0.4,2.7,9.3,3.5,,player.fcgi?id=roeder000jos
Chance Sinclair?,--,2014,Nebraska,Big Ten,9,1,0.9,2.15,16,16,,,0,0,100.2,87,37,24,1,26,0,52,3,1,3,414,1.123,7.8,0.1,2.3,4.6,2,,player.fcgi?id=sincla000cha
Derek Burkamper,20,2015,Nebraska,Big Ten,5,3,0.625,3.84,12,12,,,0,0,65.2,69,29,28,5,17,0,44,4,0,2,283,1.31,9.5,0.7,2.3,6,2.59,,player.fcgi?id=burkam000der
Jeff Chesnut?,--,2015,Nebraska,Big Ten,6,0,1,2.72,31,0,,,0,0,43,39,14,13,3,9,0,25,3,0,4,173,1.116,8.2,0.6,1.9,5.2,2.78,,player.fcgi?id=chesnu000jef
Austin Christensen*,22,2015,Nebraska,Big Ten,0,0,,2.45,6,1,,,0,0,14.2,13,5,4,0,6,1,10,1,0,3,63,1.295,8,0,3.7,6.1,1.67,,player.fcgi?id=christ000aus
Reece Eddins,19,2015,Nebraska,Big Ten,0,0,,9.82,5,0,,,0,0,3.2,8,4,4,0,1,0,2,1,0,0,20,2.455,19.6,0,2.5,4.9,2,,player.fcgi?id=eddins000ree
Zack Engelken,19,2015,Nebraska,Big Ten,1,0,1,4.5,5,4,,,0,0,12,11,6,6,2,9,0,10,2,0,0,56,1.667,8.3,1.5,6.8,7.5,1.11,,player.fcgi?id=engelk000zac
Nate Fisher*,19,2015,Nebraska,Big Ten,0,0,,3.86,9,0,,,0,1,9.1,8,5,4,0,5,0,8,2,0,0,43,1.393,7.7,0,4.8,7.7,1.6,,player.fcgi?id=fisher000nat
Jake Hohensee,21,2015,Nebraska,Big Ten,1,0,1,2.08,12,0,,,0,0,17.1,10,4,4,2,6,1,14,1,0,1,68,0.923,5.2,1,3.1,7.3,2.33,,player.fcgi?id=hohens000jak
Colton Howell,21,2015,Nebraska,Big Ten,2,4,0.333,2.08,25,0,,,0,2,30.1,23,11,7,0,16,2,31,0,0,2,127,1.286,6.8,0,4.7,9.2,1.94,,player.fcgi?id=howell000col
Garett King,19,2015,Nebraska,Big Ten,4,1,0.8,3.55,16,8,,,0,0,50.2,51,22,20,2,13,2,25,2,0,4,208,1.263,9.1,0.4,2.3,4.4,1.92,,player.fcgi?id=king--003gar
Max Knutson*,20,2015,Nebraska,Big Ten,1,1,0.5,2.33,10,2,,,0,0,19.1,18,6,5,1,11,0,14,1,0,1,84,1.5,8.4,0.5,5.1,6.5,1.27,,player.fcgi?id=knutso000max
Kyle Kubat*,22,2015,Nebraska,Big Ten,4,5,0.444,2.97,15,15,,,0,0,94,102,36,31,3,15,1,63,6,0,1,395,1.245,9.8,0.3,1.4,6,4.2,,player.fcgi?id=kubat-000kyl
Jake McSteen*,19,2015,Nebraska,Big Ten,0,0,,0,3,0,,,0,0,2.2,2,0,0,0,1,0,3,0,0,0,11,1.125,6.8,0,3.4,10.1,3,,player.fcgi?id=mcstee000jak
Jake Meyers*,19,2015,Nebraska,Big Ten,3,1,0.75,2.38,16,0,,,0,1,34,31,11,9,2,9,1,29,1,0,0,142,1.176,8.2,0.5,2.4,7.7,3.22,,player.fcgi?id=meyers000jak
Ben Miller*,20,2015,Nebraska,Big Ten,0,0,,12,4,0,,,0,0,3,2,4,4,0,2,0,2,0,0,0,14,1.333,6,0,6,6,1,,player.fcgi?id=miller004ben
Josh Roeder,22,2015,Nebraska,Big Ten,1,1,0.5,3.15,20,0,,,0,15,20,14,7,7,1,3,0,28,0,0,0,76,0.85,6.3,0.5,1.4,12.6,9.33,,player.fcgi?id=roeder000jos
Chance Sinclair?,--,2015,Nebraska,Big Ten,6,7,0.462,3.04,15,15,,,0,0,91.2,93,39,31,4,21,0,68,6,0,4,384,1.244,9.1,0.4,2.1,6.7,3.24,,player.fcgi?id=sincla000cha
Derek Burkamper,21,2016,Nebraska,Big Ten,6,3,0.667,3.09,15,12,,0,0,0,70,55,30,24,3,34,0,55,3,0,8,295,1.271,7.1,0.4,4.4,7.1,1.62,,player.fcgi?id=burkam000der
Sean Chandler,19,2016,Nebraska,Big Ten,0,0,,9.64,7,0,,0,0,0,9.1,11,11,10,0,17,0,9,0,0,5,56,3,10.6,0,16.4,8.7,0.53,,player.fcgi?id=chandl000sea
Jeff Chesnut?,--,2016,Nebraska,Big Ten,3,2,0.6,3.09,30,0,,0,0,0,32,32,16,11,1,18,0,27,2,0,3,145,1.563,9,0.3,5.1,7.6,1.5,,player.fcgi?id=chesnu000jef
Reece Eddins,20,2016,Nebraska,Big Ten,4,3,0.571,1.85,26,0,,0,0,1,48.2,43,15,10,1,21,0,30,1,0,4,205,1.315,8,0.2,3.9,5.5,1.43,,player.fcgi?id=eddins000ree
Zack Engelken,20,2016,Nebraska,Big Ten,0,2,0,8.53,9,5,,0,0,0,19,19,18,18,3,14,0,20,1,0,1,91,1.737,9,1.4,6.6,9.5,1.43,,player.fcgi?id=engelk000zac
Ethan Frazier?,--,2016,Nebraska,Big Ten,0,0,,23.14,3,0,,0,0,0,2.1,5,6,6,1,1,0,1,1,0,2,14,2.571,19.3,3.9,3.9,3.9,1,,player.fcgi?id=frazie000eth
Byron Hood,21,2016,Nebraska,Big Ten,1,0,1,8,7,0,,0,0,0,9,4,8,8,1,8,0,9,2,0,1,40,1.333,4,1,8,9,1.13,,player.fcgi?id=hood--000byr
Colton Howell,22,2016,Nebraska,Big Ten,0,1,0,10.9,6,4,,0,0,0,17.1,25,21,21,1,14,0,8,1,1,1,89,2.25,13,0.5,7.3,4.2,0.57,,player.fcgi?id=howell000col
Garett King,20,2016,Nebraska,Big Ten,4,2,0.667,5.64,19,6,,0,0,1,44.2,51,31,28,2,21,0,41,4,0,1,208,1.612,10.3,0.4,4.2,8.3,1.95,,player.fcgi?id=king--003gar
Max Knutson*,21,2016,Nebraska,Big Ten,3,1,0.75,4.38,17,5,,0,0,0,37,35,19,18,1,22,1,34,3,0,9,172,1.541,8.5,0.2,5.4,8.3,1.55,,player.fcgi?id=knutso000max
Chad Luensmann,19,2016,Nebraska,Big Ten,1,2,0.333,1.18,28,0,,0,0,13,38,21,8,5,1,12,1,23,4,0,1,147,0.868,5,0.2,2.8,5.4,1.92,,player.fcgi?id=luensm000cha
Jake McSteen*,20,2016,Nebraska,Big Ten,2,2,0.5,4.56,14,7,,0,0,0,47.1,56,24,24,4,16,0,23,5,0,3,213,1.521,10.6,0.8,3,4.4,1.44,,player.fcgi?id=mcstee000jak
Jake Meyers*,20,2016,Nebraska,Big Ten,6,1,0.857,1.42,9,9,,0,0,0,50.2,37,8,8,2,10,0,26,1,0,0,189,0.928,6.6,0.4,1.8,4.6,2.6,,player.fcgi?id=meyers000jak
Ben Miller*,21,2016,Nebraska,Big Ten,0,0,,0,1,0,,0,0,0,0.2,0,0,0,0,2,1,0,0,0,1,4,3,0,0,27,0,0,,player.fcgi?id=miller004ben
Robbie Palkert,19,2016,Nebraska,Big Ten,0,0,,2.88,16,0,,0,0,1,25,27,8,8,2,7,0,19,2,0,4,108,1.36,9.7,0.7,2.5,6.8,2.71,,player.fcgi?id=palker000rob
Mitch Steinhoff?,--,2016,Nebraska,Big Ten,0,0,,inf,1,0,,0,0,0,0,4,4,4,0,0,0,0,0,0,0,4,,,,,,,,player.fcgi?id=steinh000mit
Matt Waldron,19,2016,Nebraska,Big Ten,7,3,0.7,2.87,13,11,,1,1,0,75.1,73,32,24,5,15,0,56,5,1,4,310,1.168,8.7,0.6,1.8,6.7,3.73,,player.fcgi?id=waldro000mat
Mike Waldron?,--,2016,Nebraska,Big Ten,0,0,,6.75,3,0,,0,0,0,1.1,2,1,1,0,1,0,1,0,0,0,7,2.25,13.5,0,6.8,6.8,1,,player.fcgi?id=waldro000mik
Luis Alvarado,20,2017,Nebraska,Big Ten,0,0,,1.72,16,0,,0,0,10,15.2,10,3,3,0,7,0,15,2,0,2,65,1.085,5.7,0,4,8.6,2.14,,player.fcgi?id=alvara004lui
Derek Burkamper,22,2017,Nebraska,Big Ten,6,6,0.5,3.53,15,15,,0,0,0,71.1,79,32,28,4,29,0,49,4,0,3,320,1.514,10,0.5,3.7,6.2,1.69,,player.fcgi?id=burkam000der
Connor Curry*,19,2017,Nebraska,Big Ten,0,0,,4.91,4,1,,0,0,0,7.1,4,5,4,0,5,0,6,2,0,0,33,1.227,4.9,0,6.1,7.4,1.2,,player.fcgi?id=curry-000con
Reece Eddins,21,2017,Nebraska,Big Ten,1,1,0.5,5.91,7,0,,0,0,0,10.2,10,7,7,0,5,1,8,0,0,3,46,1.406,8.4,0,4.2,6.8,1.6,,player.fcgi?id=eddins000ree
Nate Fisher*,21,2017,Nebraska,Big Ten,1,1,0.5,5.53,15,0,,0,0,0,27.2,36,19,17,2,9,0,23,3,1,5,128,1.627,11.7,0.7,2.9,7.5,2.56,,player.fcgi?id=fisher000nat
Ethan Frazier?,--,2017,Nebraska,Big Ten,2,0,1,1.72,7,4,,0,0,0,15.2,14,4,3,1,7,0,11,0,0,1,67,1.34,8,0.6,4,6.3,1.57,,player.fcgi?id=frazie000eth
Jake Hohensee,23,2017,Nebraska,Big Ten,7,3,0.7,4.39,14,14,,0,0,0,80,74,48,39,7,28,0,57,4,0,4,344,1.275,8.3,0.8,3.2,6.4,2.04,,player.fcgi?id=hohens000jak
Byron Hood,22,2017,Nebraska,Big Ten,0,0,,1.5,5,0,,0,0,0,6,5,1,1,0,5,0,5,0,0,1,28,1.667,7.5,0,7.5,7.5,1,,player.fcgi?id=hood--000byr
Chad Luensmann,20,2017,Nebraska,Big Ten,3,4,0.429,3.74,27,0,,0,0,8,43.1,39,23,18,0,21,1,33,5,2,1,191,1.385,8.1,0,4.4,6.9,1.57,,player.fcgi?id=luensm000cha
Jake McSteen*,21,2017,Nebraska,Big Ten,4,0,1,2.04,22,0,,0,0,0,39.2,39,10,9,0,10,0,28,0,0,2,161,1.235,8.8,0,2.3,6.4,2.8,,player.fcgi?id=mcstee000jak
Jake Meyers*,21,2017,Nebraska,Big Ten,8,2,0.8,3.42,14,14,,1,1,0,84.1,86,35,32,9,9,0,57,7,1,2,348,1.126,9.2,1,1,6.1,6.33,,player.fcgi?id=meyers000jak
Ben Miller*,22,2017,Nebraska,Big Ten,1,0,1,1.13,3,3,,0,0,0,8,4,1,1,0,7,0,7,0,0,1,34,1.375,4.5,0,7.9,7.9,1,,player.fcgi?id=miller004ben
Robbie Palkert,20,2017,Nebraska,Big Ten,0,0,,2.61,24,0,,0,0,2,41.1,35,13,12,1,12,0,39,6,0,2,169,1.137,7.6,0.2,2.6,8.5,3.25,,player.fcgi?id=palker000rob
Mitch Steinhoff?,--,2017,Nebraska,Big Ten,0,0,,18,2,0,,0,0,0,3,8,6,6,0,1,0,1,0,0,0,18,3,24,0,3,3,1,,player.fcgi?id=steinh000mit
Paul Tillotson,--,2017,Nebraska,Big Ten,0,0,,13.5,2,1,,0,0,0,5.1,12,8,8,1,1,0,4,1,0,0,30,2.438,20.3,1.7,1.7,6.8,4,,player.fcgi?id=tillot000pau
Matt Waldron,20,2017,Nebraska,Big Ten,2,5,0.286,4.09,16,6,,0,0,0,55,68,32,25,3,9,0,43,4,0,3,239,1.4,11.1,0.5,1.5,7,4.78,,player.fcgi?id=waldro000mat
Andrew Abrahamowicz,19,2018,Nebraska,Big Ten,1,0,1,4.88,15,0,,0,0,0,24,21,18,13,4,12,0,19,6,1,6,113,1.375,7.9,1.5,4.5,7.1,1.58,,player.fcgi?id=abraha000and
Luis Alvarado,21,2018,Nebraska,Big Ten,3,7,0.3,4.89,14,14,,0,0,0,70,69,46,38,8,28,1,65,13,0,7,316,1.386,8.9,1,3.6,8.4,2.32,,player.fcgi?id=alvara004lui
Reece Eddins,22,2018,Nebraska,Big Ten,1,0,1,9,8,1,,0,0,0,11,15,11,11,1,6,0,6,0,0,2,53,1.909,12.3,0.8,4.9,4.9,1,,player.fcgi?id=eddins000ree
Zack Engelken,22,2018,Nebraska,Big Ten,0,0,,1.54,8,0,,0,0,0,11.2,8,3,2,1,5,0,11,4,1,5,49,1.114,6.2,0.8,3.9,8.5,2.2,,player.fcgi?id=engelk000zac
Nate Fisher*,22,2018,Nebraska,Big Ten,1,5,0.167,7.24,15,7,,0,0,0,46,75,40,37,4,10,0,30,2,0,9,223,1.848,14.7,0.8,2,5.9,3,,player.fcgi?id=fisher000nat
Ethan Frazier?,--,2018,Nebraska,Big Ten,1,1,0.5,8.27,13,1,,0,0,0,16.1,24,20,15,0,10,0,4,2,0,3,87,2.082,13.2,0,5.5,2.2,0.4,,player.fcgi?id=frazie000eth
Nolan Hakel*,--,2018,Nebraska,Big Ten,0,0,,0,1,0,,0,0,0,1.1,0,0,0,0,2,0,1,0,0,0,5,1.5,0,0,13.5,6.8,0.5,,player.fcgi?id=hakel-000nol
Jake Hohensee,24,2018,Nebraska,Big Ten,1,0,1,1.05,19,0,,0,0,13,25.2,12,3,3,1,6,0,28,1,0,5,93,0.701,4.2,0.4,2.1,9.8,4.67,,player.fcgi?id=hohens000jak
Byron Hood,23,2018,Nebraska,Big Ten,0,0,,15.58,14,0,,0,0,0,8.2,14,20,15,1,16,2,8,5,0,3,62,3.462,14.5,1,16.6,8.3,0.5,,player.fcgi?id=hood--000byr
Ben Klenke,--,2018,Nebraska,Big Ten,0,1,0,9,2,0,,0,0,0,2,1,3,2,0,2,0,1,0,0,1,9,1.5,4.5,0,9,4.5,0.5,,player.fcgi?id=klenke000ben
Jake McSteen*,22,2018,Nebraska,Big Ten,1,2,0.333,8.53,5,2,,0,0,0,12.2,18,13,12,3,5,0,11,1,0,1,61,1.816,12.8,2.1,3.6,7.8,2.2,,player.fcgi?id=mcstee000jak
Robbie Palkert,21,2018,Nebraska,Big Ten,1,0,1,0,2,0,,0,0,1,4.2,2,0,0,0,3,0,2,1,0,0,18,1.071,3.9,0,5.8,3.9,0.67,,player.fcgi?id=palker000rob
Max Schreiber,19,2018,Nebraska,Big Ten,1,0,1,9.82,9,0,,0,0,0,11,14,12,12,1,5,1,5,3,1,3,56,1.727,11.5,0.8,4.1,4.1,1,,player.fcgi?id=schrei000max
Mitch Steinhoff?,--,2018,Nebraska,Big Ten,0,0,,7.94,6,0,,0,0,0,5.2,6,5,5,0,10,0,2,1,0,0,33,2.824,9.5,0,15.9,3.2,0.2,,player.fcgi?id=steinh000mit
Paul Tillotson,--,2018,Nebraska,Big Ten,1,2,0.333,4.94,16,0,,0,0,1,27.1,33,16,15,2,11,0,18,1,0,4,128,1.61,10.9,0.7,3.6,5.9,1.64,,player.fcgi?id=tillot000pau
Matt Waldron,21,2018,Nebraska,Big Ten,6,4,0.6,4.26,17,12,,0,0,0,69.2,80,39,33,13,12,0,61,5,0,2,298,1.321,10.3,1.7,1.6,7.9,5.08,,player.fcgi?id=waldro000mat
Mike Waldron?,--,2018,Nebraska,Big Ten,2,2,0.5,6.29,21,3,,0,0,1,44.1,59,34,31,4,14,3,26,4,0,2,208,1.647,12,0.8,2.8,5.3,1.86,,player.fcgi?id=waldro000mik
Matt Warren,24,2018,Nebraska,Big Ten,4,4,0.5,5.77,14,12,,0,0,0,57.2,64,41,37,4,21,0,38,6,1,4,261,1.474,10,0.6,3.3,5.9,1.81,,player.fcgi?id=warren001mat
Keegan Watson,19,2018,Nebraska,Big Ten,0,0,,11.81,6,0,,0,0,0,5.1,9,9,7,1,10,0,2,0,0,4,35,3.563,15.2,1.7,16.9,3.4,0.2,,player.fcgi?id=watson000kee
Bo Blessie,19,2019,Nebraska,Big Ten,0,0,,1.8,5,0,,0,0,0,5,3,1,1,0,8,0,3,1,0,1,27,2.2,5.4,0,14.4,5.4,0.38,,player.fcgi?id=blessi000bo-
Connor Curry*,21,2019,Nebraska,Big Ten,1,0,1,9,4,1,,0,0,0,8,9,10,8,1,5,0,4,1,0,1,40,1.75,10.1,1.1,5.6,4.5,0.8,,player.fcgi?id=curry-000con
Reece Eddins,23,2019,Nebraska,Big Ten,6,4,0.6,5.37,15,13,,0,0,0,68.2,82,46,41,7,19,0,48,5,0,6,302,1.471,10.7,0.9,2.5,6.3,2.53,,player.fcgi?id=eddins000ree
Nate Fisher*,23,2019,Nebraska,Big Ten,7,3,0.7,3.27,15,15,,0,0,0,82.2,76,38,30,6,25,1,68,5,2,9,349,1.222,8.3,0.7,2.7,7.4,2.72,,player.fcgi?id=fisher000nat
Ethan Frazier?,--,2019,Nebraska,Big Ten,0,0,,4.91,7,1,,0,0,0,14.2,16,10,8,2,5,0,4,1,1,3,65,1.432,9.8,1.2,3.1,2.5,0.8,,player.fcgi?id=frazie000eth
Colby Gomes,19,2019,Nebraska,Big Ten,0,3,0,4.09,19,2,,0,0,13,22,23,12,10,1,8,0,19,2,0,2,97,1.409,9.4,0.4,3.3,7.8,2.38,,player.fcgi?id=gomes-000col
Jaxon Hallmark,20,2019,Nebraska,Big Ten,0,0,,0,4,0,,0,0,0,5.2,6,0,0,0,1,0,5,1,0,1,23,1.235,9.5,0,1.6,7.9,5,,player.fcgi?id=hallma000jax
Byron Hood,24,2019,Nebraska,Big Ten,0,0,,13.5,3,0,,0,0,0,1.1,0,2,2,0,5,0,1,0,0,0,9,3.75,0,0,33.8,6.8,0.2,,player.fcgi?id=hood--000byr
Ben Klenke,--,2019,Nebraska,Big Ten,0,1,0,6.75,10,0,,0,0,0,14.2,18,13,11,1,6,2,12,5,0,3,76,1.636,11,0.6,3.7,7.4,2,,player.fcgi?id=klenke000ben
Chad Luensmann,22,2019,Nebraska,Big Ten,1,2,0.333,8.83,11,3,,0,0,0,17.1,20,22,17,0,17,0,16,4,0,6,93,2.135,10.4,0,8.8,8.3,0.94,,player.fcgi?id=luensm000cha
Tyler Martin*,19,2019,Nebraska,Big Ten,0,0,,8.44,8,0,,0,0,0,10.2,14,12,10,2,5,0,8,2,0,0,52,1.781,11.8,1.7,4.2,6.8,1.6,,player.fcgi?id=martin004tyl
Robbie Palkert,22,2019,Nebraska,Big Ten,6,3,0.667,3.19,21,0,,0,0,1,36.2,34,16,13,3,6,1,37,6,0,7,158,1.091,8.3,0.7,1.5,9.1,6.17,,player.fcgi?id=palker000rob
Kyle Perry*,19,2019,Nebraska,Big Ten,2,1,0.667,5.47,11,7,,0,0,0,26.1,29,16,16,2,18,0,29,6,1,2,129,1.785,9.9,0.7,6.2,9.9,1.61,,player.fcgi?id=perry-004kyl
Shay Schanaman,19,2019,Nebraska,Big Ten,1,2,0.333,3.18,19,0,,0,0,3,22.2,13,10,8,3,14,1,23,1,0,6,98,1.191,5.2,1.2,5.6,9.1,1.64,,player.fcgi?id=schana000sha
Max Schreiber,20,2019,Nebraska,Big Ten,0,0,,5.91,11,0,,0,0,0,10.2,12,8,7,0,9,0,11,3,0,5,56,1.969,10.1,0,7.6,9.3,1.22,,player.fcgi?id=schrei000max
Paul Tillotson,--,2019,Nebraska,Big Ten,0,0,,15.83,9,0,,0,0,0,9.2,25,18,17,2,6,0,7,3,0,4,60,3.207,23.3,1.9,5.6,6.5,1.17,,player.fcgi?id=tillot000pau
Matt Waldron,22,2019,Nebraska,Big Ten,6,4,0.6,3.05,16,14,,1,0,0,100.1,97,37,34,7,7,0,93,8,2,2,406,1.037,8.7,0.6,0.6,8.3,13.29,,player.fcgi?id=waldro000mat
Mike Waldron?,--,2019,Nebraska,Big Ten,2,1,0.667,5.29,21,0,,0,0,0,34,39,22,20,5,4,0,26,3,0,2,145,1.265,10.3,1.3,1.1,6.9,6.5,,player.fcgi?id=waldro000mik
Bo Blessie,20,2020,Nebraska,Big Ten,0,1,0,23.63,4,0,,0,0,0,2.2,1,7,7,0,8,1,1,0,0,4,16,3.375,3.4,0,27,3.4,0.13,,player.fcgi?id=blessi000bo-
Ethan Bradford*,19,2020,Nebraska,Big Ten,0,0,,6.75,2,0,,0,0,0,2.2,1,2,2,0,3,0,4,0,0,0,12,1.5,3.4,0,10.1,13.5,1.33,,player.fcgi?id=bradfo000eth
Braxton Bragg,19,2020,Nebraska,Big Ten,0,1,0,10.13,4,1,,0,0,0,5.1,7,6,6,0,4,0,6,2,0,2,29,2.063,11.8,0,6.8,10.1,1.5,,player.fcgi?id=bragg-000bra
Sayer Diederich*,19,2020,Nebraska,Big Ten,0,0,,4.91,3,0,,0,0,0,3.2,3,2,2,0,4,0,2,2,0,2,18,1.909,7.4,0,9.8,4.9,0.5,,player.fcgi?id=dieder000say
Caleb Feekin*,20,2020,Nebraska,Big Ten,1,0,1,12.46,4,1,,0,0,0,4.1,5,6,6,1,6,0,2,2,0,2,26,2.538,10.4,2.1,12.5,4.2,0.33,,player.fcgi?id=feekin000cal
Colby Gomes,20,2020,Nebraska,Big Ten,0,1,0,6.89,4,4,,0,0,0,15.2,20,12,12,4,7,0,5,1,0,0,72,1.723,11.5,2.3,4,2.9,0.71,,player.fcgi?id=gomes-000col
Jaxon Hallmark,21,2020,Nebraska,Big Ten,0,0,,0,1,0,,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,18,,,player.fcgi?id=hallma000jax
Trey Kissack,22,2020,Nebraska,Big Ten,0,0,,1.42,6,0,,0,0,0,6.1,7,1,1,0,2,0,5,1,0,2,29,1.421,9.9,0,2.8,7.1,2.5,,player.fcgi?id=kissac000tre
Tyler Martin*,20,2020,Nebraska,Big Ten,0,0,,8.44,5,0,,0,0,0,5.1,4,5,5,0,7,0,3,0,0,5,27,2.063,6.8,0,11.8,5.1,0.43,,player.fcgi?id=martin004tyl
Quinn Mason,19,2020,Nebraska,Big Ten,1,0,1,1.5,3,1,,0,0,0,6,4,2,1,0,1,0,8,0,0,1,23,0.833,6,0,1.5,12,8,,player.fcgi?id=mason-002qui
Kyle Perry*,20,2020,Nebraska,Big Ten,1,0,1,5.06,4,1,,0,0,0,10.2,7,6,6,1,2,1,11,0,0,0,41,0.844,5.9,0.8,1.7,9.3,5.5,,player.fcgi?id=perry-004kyl
Cade Povich*,20,2020,Nebraska,Big Ten,1,2,0.333,5.06,4,4,,0,0,0,21.1,28,16,12,5,2,0,26,2,0,2,93,1.406,11.8,2.1,0.8,11,13,,player.fcgi?id=povich000cad
Shay Schanaman,20,2020,Nebraska,Big Ten,2,2,0.5,6.97,6,0,,0,0,0,10.1,9,8,8,0,4,1,10,0,0,0,44,1.258,7.8,0,3.5,8.7,2.5,,player.fcgi?id=schana000sha
Max Schreiber,21,2020,Nebraska,Big Ten,0,1,0,4.6,6,1,,0,0,1,15.2,15,10,8,0,6,0,19,3,0,3,74,1.34,8.6,0,3.4,10.9,3.17,,player.fcgi?id=schrei000max
Gareth Stroh*,23,2020,Nebraska,Big Ten,1,0,1,6.1,2,2,,0,0,0,10.1,12,9,7,2,1,0,8,0,0,1,44,1.258,10.5,1.7,0.9,7,8,,player.fcgi?id=stroh-000gar
Paul Tillotson,--,2020,Nebraska,Big Ten,0,0,,2.57,5,0,,0,0,2,7,4,2,2,1,1,0,8,0,0,0,26,0.714,5.1,1.3,1.3,10.3,8,,player.fcgi?id=tillot000pau
Kyle Wisch,19,2020,Nebraska,Big Ten,0,0,,4.5,1,0,,0,0,0,2,2,1,1,0,0,0,2,0,0,0,8,1,9,0,0,9,,,player.fcgi?id=wisch-000kyl
Ethan Bradford*,20,2021,Nebraska,Big Ten,0,0,,0,3,0,,0,0,0,3.1,1,2,0,0,6,0,3,0,0,1,17,2.1,2.7,0,16.2,8.1,0.5,,player.fcgi?id=bradfo000eth
Braxton Bragg,20,2021,Nebraska,Big Ten,1,2,0.333,8.04,11,0,,0,0,0,15.2,21,15,14,5,6,0,18,1,0,1,73,1.723,12.1,2.9,3.4,10.3,3,,player.fcgi?id=bragg-000bra
Jake Bunz*,21,2021,Nebraska,Big Ten,3,1,0.75,2.2,20,3,,0,0,1,32.2,19,8,8,2,20,0,42,1,0,3,135,1.194,5.2,0.6,5.5,11.6,2.1,,player.fcgi?id=bunz--000jak
Sayer Diederich*,20,2021,Nebraska,Big Ten,0,0,,9,3,0,,0,0,0,2,1,2,2,0,2,0,2,0,0,1,8,1.5,4.5,0,9,9,1,,player.fcgi?id=dieder000say
Caleb Feekin*,21,2021,Nebraska,Big Ten,0,0,,3.18,11,0,,0,0,0,11.1,10,4,4,3,6,0,13,1,0,0,50,1.412,7.9,2.4,4.8,10.3,2.17,,player.fcgi?id=feekin000cal
Koty Frank,21,2021,Nebraska,Big Ten,3,1,0.75,4.94,13,0,,0,0,1,27.1,19,16,15,3,13,0,21,6,0,1,116,1.171,6.3,1,4.3,6.9,1.62,,player.fcgi?id=frank-000kot
Jaxon Hallmark,22,2021,Nebraska,Big Ten,0,0,,6.75,4,0,,0,0,0,4,4,4,3,1,2,0,3,2,0,0,18,1.5,9,2.3,4.5,6.8,1.5,,player.fcgi?id=hallma000jax
Chance Hroch,24,2021,Nebraska,Big Ten,5,3,0.625,4.15,14,14,,1,0,0,78,82,38,36,6,19,1,64,11,0,5,340,1.295,9.5,0.7,2.2,7.4,3.37,,player.fcgi?id=hroch-000cha
Trey Kissack,23,2021,Nebraska,Big Ten,0,0,,3,4,0,,0,0,0,3,1,1,1,1,5,0,3,0,0,1,15,2,3,3,15,9,0.6,,player.fcgi?id=kissac000tre
Tyler Martin*,21,2021,Nebraska,Big Ten,2,0,1,2.16,10,0,,0,0,0,8.1,6,2,2,0,2,0,7,3,0,2,34,0.96,6.5,0,2.2,7.6,3.5,,player.fcgi?id=martin004tyl
Quinn Mason,20,2021,Nebraska,Big Ten,0,0,,81,2,0,,0,0,0,0.1,2,3,3,0,2,0,0,0,0,0,5,12,54,0,54,0,0,,player.fcgi?id=mason-002qui
Emmett Olson*,19,2021,Nebraska,Big Ten,1,0,1,4.5,10,0,,0,0,0,12,13,9,6,1,6,1,16,0,0,1,57,1.583,9.8,0.8,4.5,12,2.67,,player.fcgi?id=olson-000emm
Kyle Perry*,21,2021,Nebraska,Big Ten,2,0,1,3.48,4,4,,0,0,0,10.1,7,5,4,0,4,0,15,0,0,1,42,1.065,6.1,0,3.5,13.1,3.75,,player.fcgi?id=perry-004kyl
Cade Povich*,21,2021,Nebraska,Big Ten,6,1,0.857,3.11,15,15,,0,0,0,81,74,29,28,9,22,1,88,3,0,4,331,1.185,8.2,1,2.4,9.8,4,,player.fcgi?id=povich000cad
Shay Schanaman,21,2021,Nebraska,Big Ten,5,2,0.714,5.08,13,12,,0,0,0,67.1,63,44,38,7,25,0,72,12,0,4,300,1.307,8.4,0.9,3.3,9.6,2.88,,player.fcgi?id=schana000sha
