Name,Age,Season,Team,Conference,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Name-additional
Logan Hughes*,21,2026,Texas Tech,Big 12,55,257,200,68,75,16,1,18,70,3,0,50,33,0.375,0.51,0.735,1.245,147,3,6,0,1,6,,player.fcgi?id=hughes002log
Tracer Lopez*,22,2026,Texas Tech,Big 12,55,264,216,57,80,21,3,1,39,6,2,30,37,0.37,0.431,0.509,0.941,110,4,0,9,9,0,,player.fcgi?id=lopez-001tra
Luke Orfi,22,2026,Texas Tech,Big 12,7,3,1,2,0,0,0,0,0,0,0,2,0,0,0.667,0,0.667,0,0,0,0,0,0,,player.fcgi?id=orfi--000luk
Hollis Porter*,22,2026,Texas Tech,Big 12,4,8,7,0,0,0,0,0,0,0,0,1,6,0,0.125,0,0.125,0,0,0,0,0,0,,player.fcgi?id=porter000hol
Matt Quintanar,22,2026,Texas Tech,Big 12,54,231,201,35,65,14,0,6,46,1,0,20,17,0.323,0.387,0.483,0.87,97,6,4,1,5,0,,player.fcgi?id=quinta001mat
Davis Rivers*,21,2026,Texas Tech,Big 12,20,54,44,9,13,4,0,3,14,0,0,9,16,0.296,0.426,0.591,1.017,26,1,1,0,0,0,,player.fcgi?id=rivers000dav
Jesse Rusinek*,19,2026,Texas Tech,Big 12,35,139,120,28,53,9,3,2,28,16,2,15,16,0.442,0.515,0.617,1.131,74,2,3,1,0,0,,player.fcgi?id=rusine000jes
Coleman Ryan,21,2026,Texas Tech,Big 12,39,88,82,16,16,3,0,0,5,3,0,2,19,0.195,0.221,0.232,0.453,19,0,1,2,1,0,,player.fcgi?id=ryan--006col
Connor Shouse,21,2026,Texas Tech,Big 12,54,246,215,55,76,18,2,10,66,6,0,17,39,0.354,0.431,0.595,1.026,128,9,13,0,1,0,,player.fcgi?id=shouse000con
Jace Souza*,20,2026,Texas Tech,Big 12,25,43,35,5,6,0,0,0,4,1,0,8,15,0.171,0.326,0.171,0.497,6,0,0,0,0,0,,player.fcgi?id=souza-003jac
Chase Thomas*,18,2026,Texas Tech,Big 12,12,12,9,3,1,0,0,0,0,0,0,3,5,0.111,0.333,0.111,0.444,1,0,0,0,0,0,,player.fcgi?id=thomas017cha
Kyeler Thompson,21,2026,Texas Tech,Big 12,51,254,212,55,76,15,2,3,25,26,6,25,33,0.359,0.454,0.491,0.944,104,3,12,5,0,0,,player.fcgi?id=thomps001kye
Robin Villeneuve,22,2026,Texas Tech,Big 12,49,197,170,40,58,10,0,10,41,1,1,20,52,0.341,0.426,0.577,1.003,98,3,6,0,1,0,,player.fcgi?id=villen001rob
Daniel Arambula,21,2026,Utah,Big 12,51,245,209,36,56,7,1,6,30,3,2,21,46,0.268,0.346,0.397,0.743,83,3,6,5,4,0,,player.fcgi?id=arambu001dan
Demitri Diamant,22,2026,Utah,Big 12,23,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=diaman000dem
Blake Eckerle*,19,2026,Utah,Big 12,28,68,58,6,15,2,0,1,7,4,1,4,8,0.259,0.323,0.345,0.668,20,0,2,3,1,0,,player.fcgi?id=eckerl000bla
Matt Flaharty*,23,2026,Utah,Big 12,48,206,186,38,57,10,1,6,39,7,2,12,39,0.307,0.356,0.468,0.824,87,3,3,4,1,0,,player.fcgi?id=flahar000mat
Jet Gilliam,21,2026,Utah,Big 12,51,225,188,41,68,8,0,6,36,10,1,27,41,0.362,0.446,0.5,0.946,94,8,4,3,3,1,,player.fcgi?id=gillia000jet
Ashton Graff-Rowe,--,2026,Utah,Big 12,8,1,0,3,0,0,0,0,0,2,1,0,0,,1,,,0,0,1,0,0,0,,player.fcgi?id=graff-000ash
Cam Gurney*,22,2026,Utah,Big 12,50,230,191,42,68,10,2,7,48,7,3,28,27,0.356,0.461,0.539,1,103,5,9,2,0,0,,player.fcgi?id=gurney000cam
Zakye Hawkins,20,2026,Utah,Big 12,30,73,61,17,16,3,1,2,12,2,0,4,11,0.262,0.375,0.443,0.818,27,0,7,1,0,0,,player.fcgi?id=hawkin000zay
Luke Jacobs*,21,2026,Utah,Big 12,51,246,212,51,63,18,3,9,39,1,2,24,50,0.297,0.377,0.538,0.915,114,1,5,2,3,1,,player.fcgi?id=jacobs001luk
Jack Kleveno,21,2026,Utah,Big 12,30,71,52,11,15,2,0,1,13,0,1,7,7,0.289,0.439,0.385,0.824,20,1,7,5,0,0,,player.fcgi?id=kleven000jac
Jake Long*,21,2026,Utah,Big 12,51,247,211,48,79,16,2,11,58,5,2,25,31,0.374,0.445,0.626,1.071,132,5,5,2,4,2,,player.fcgi?id=long--005jak
Cal Miller*,20,2026,Utah,Big 12,47,205,168,38,58,14,0,6,29,1,1,25,37,0.345,0.446,0.536,0.981,90,5,7,3,2,0,,player.fcgi?id=miller008cal
Bradley Navarro#,21,2026,Utah,Big 12,18,71,56,9,18,6,0,2,10,2,1,11,13,0.321,0.465,0.536,1.001,30,0,4,0,0,0,,player.fcgi?id=navarr000bra
Nevan Noonan,22,2026,Utah,Big 12,31,103,85,17,16,4,0,3,11,2,0,9,21,0.188,0.311,0.341,0.652,29,1,7,0,2,0,,player.fcgi?id=noonan000nev
Derek Smith,22,2026,Utah,Big 12,33,102,84,12,14,2,0,4,14,1,0,9,42,0.167,0.304,0.333,0.637,28,1,8,0,1,0,,player.fcgi?id=smith-020der
Kaden Carpenter*,22,2025,Utah,Big 12,50,231,192,30,60,16,2,5,34,7,0,26,47,0.313,0.417,0.495,0.912,95,2,10,1,2,1,,player.fcgi?id=carpen000kad
Demitri Diamant,21,2025,Utah,Big 12,11,10,8,1,2,0,0,0,0,0,0,1,3,0.25,0.4,0.25,0.65,2,0,1,0,0,0,,player.fcgi?id=diaman000dem
Drake Digiorno,23,2025,Utah,Big 12,35,125,106,12,25,4,0,4,21,5,1,10,30,0.236,0.333,0.387,0.72,41,4,6,2,1,0,,player.fcgi?id=digior000dra
Matt Flaharty*,22,2025,Utah,Big 12,47,219,193,36,54,15,3,2,30,6,1,16,46,0.28,0.347,0.42,0.767,81,0,5,3,2,0,,player.fcgi?id=flahar000mat
Cam Gurney*,21,2025,Utah,Big 12,31,126,106,19,32,6,2,0,25,3,1,11,19,0.302,0.382,0.396,0.778,42,4,4,3,2,0,,player.fcgi?id=gurney000cam
Zakye Hawkins,19,2025,Utah,Big 12,12,15,10,2,0,0,0,0,0,0,0,1,2,0,0.286,0,0.286,0,1,3,1,0,0,,player.fcgi?id=hawkin000zay
Core Jackson*,21,2025,Utah,Big 12,48,238,206,61,75,19,1,12,44,20,3,21,43,0.364,0.445,0.641,1.086,132,4,10,0,1,2,,player.fcgi?id=jackso001cor
Cal Kilgore,22,2025,Utah,Big 12,20,38,27,5,3,0,0,0,4,1,1,8,12,0.111,0.351,0.111,0.463,3,1,2,1,0,0,,player.fcgi?id=kilgor000cal
Rohne Klein*,19,2025,Utah,Big 12,2,4,3,1,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,0,0,0,0,0,0,,player.fcgi?id=klein-000roh
Jack Kleveno,20,2025,Utah,Big 12,24,65,49,10,13,5,0,0,5,0,1,4,6,0.265,0.419,0.367,0.787,18,0,9,3,0,0,,player.fcgi?id=kleven000jac
Jake Long*,20,2025,Utah,Big 12,45,193,167,25,44,8,0,1,21,6,0,20,34,0.264,0.347,0.329,0.677,55,4,3,0,3,0,,player.fcgi?id=long--005jak
Santino Panaro*,22,2025,Utah,Big 12,44,183,151,29,50,9,3,2,18,12,0,9,14,0.331,0.42,0.47,0.89,71,3,14,9,0,0,,player.fcgi?id=panaro000san
Tyler Quinn,24,2025,Utah,Big 12,50,230,196,36,62,17,0,5,39,5,2,18,22,0.316,0.396,0.48,0.875,94,5,9,5,2,0,,player.fcgi?id=quinn-000tyl
Austen Roellig,20,2025,Utah,Big 12,50,230,211,37,72,16,1,1,35,8,4,12,25,0.341,0.391,0.441,0.832,93,4,6,0,1,0,,player.fcgi?id=roelli000aus
Derek Smith,21,2025,Utah,Big 12,40,153,129,21,26,7,1,4,19,3,1,14,59,0.202,0.32,0.364,0.685,47,1,9,0,1,0,,player.fcgi?id=smith-020der
Ethan Thomas,23,2025,Utah,Big 12,7,6,6,0,2,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,2,0,0,0,0,0,,player.fcgi?id=thomas002eth
Brian Trujillo,20,2025,Utah,Big 12,8,10,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=trujil000bri
Luke Anderson,22,2026,BYU,Big 12,51,251,213,48,62,15,2,5,29,2,1,28,45,0.291,0.391,0.451,0.842,96,4,7,3,0,0,,player.fcgi?id=anders010luk
Ridge Erickson,20,2026,BYU,Big 12,37,122,102,17,21,3,0,5,15,0,0,8,30,0.206,0.322,0.382,0.705,39,1,10,1,1,0,,player.fcgi?id=ericks000rid
Parker Goff,22,2026,BYU,Big 12,32,100,85,16,18,8,0,1,5,1,0,7,26,0.212,0.313,0.341,0.654,29,0,6,1,1,0,,player.fcgi?id=goff--000par
Patrick Graham,21,2026,BYU,Big 12,15,36,29,6,8,5,0,1,4,0,0,6,13,0.276,0.389,0.552,0.941,16,0,0,0,1,0,,player.fcgi?id=graham005pat
Matt Hansen*,21,2026,BYU,Big 12,48,173,141,23,36,9,1,4,21,0,0,25,51,0.255,0.39,0.418,0.808,59,1,6,1,0,0,,player.fcgi?id=hansen005mat
Bryker Hurdsman,24,2026,BYU,Big 12,50,220,195,28,55,11,1,6,31,9,2,11,62,0.282,0.347,0.441,0.788,86,3,10,1,3,0,,player.fcgi?id=hurdsm000bry
Cooper Jones,20,2026,BYU,Big 12,19,52,45,7,12,3,1,2,14,0,1,7,19,0.267,0.365,0.511,0.877,23,0,0,0,0,0,,player.fcgi?id=jones-005coo
Easton Jones,22,2026,BYU,Big 12,56,247,213,43,64,8,2,14,46,4,0,28,54,0.301,0.389,0.554,0.943,118,6,4,0,2,0,,player.fcgi?id=jones-001eas
Crew McChesney*,21,2026,BYU,Big 12,42,181,166,24,51,16,3,8,33,4,1,12,51,0.307,0.361,0.584,0.945,97,2,2,1,0,0,,player.fcgi?id=mcches000cre
Ezra McNaughton*,22,2026,BYU,Big 12,54,264,231,45,80,16,0,16,55,5,1,23,35,0.346,0.421,0.623,1.044,144,4,8,0,2,1,,player.fcgi?id=mcnaug000ezr
Keoni Painter*,22,2026,BYU,Big 12,41,135,113,19,27,4,2,2,12,2,0,14,38,0.239,0.333,0.363,0.696,41,2,3,3,2,0,,player.fcgi?id=painte000keo
Austin Park,19,2026,BYU,Big 12,19,6,5,2,1,0,0,0,1,0,0,1,2,0.2,0.333,0.2,0.533,1,0,0,0,0,0,,player.fcgi?id=park--000aus
Ryder Robinson#,22,2026,BYU,Big 12,56,267,225,55,75,11,3,11,39,11,2,34,60,0.333,0.435,0.556,0.99,125,3,7,0,1,0,,player.fcgi?id=robins000ryd
Ryker Schow,21,2026,BYU,Big 12,29,71,59,16,15,2,1,3,17,3,2,6,22,0.254,0.357,0.475,0.832,28,1,4,1,1,0,,player.fcgi?id=schow-000ryk
Tu'alau Wolfgramm,20,2026,BYU,Big 12,40,162,148,26,41,11,1,3,29,6,2,7,35,0.277,0.306,0.426,0.732,63,3,1,2,4,0,,player.fcgi?id=wolfgr000tua
Luke Anderson,21,2025,BYU,Big 12,55,264,222,39,65,10,1,9,52,4,4,31,43,0.293,0.393,0.469,0.862,104,3,7,2,2,0,,player.fcgi?id=anders010luk
Chipper Beck,23,2025,BYU,Big 12,13,35,32,5,12,0,0,3,12,0,0,3,9,0.375,0.429,0.656,1.085,21,0,0,0,0,0,,player.fcgi?id=beck--000chi
Easton Bryant*,21,2025,BYU,Big 12,6,22,20,2,5,3,0,0,2,1,0,1,11,0.25,0.318,0.4,0.718,8,0,1,0,0,0,,player.fcgi?id=bryant000eas
Ridge Erickson,19,2025,BYU,Big 12,15,50,38,6,6,2,0,0,7,0,0,6,13,0.158,0.306,0.211,0.517,8,0,3,1,2,0,,player.fcgi?id=ericks000rid
Tate Gambill*,--,2025,BYU,Big 12,38,146,118,28,40,7,4,1,25,4,1,16,25,0.339,0.451,0.492,0.943,58,0,9,2,1,0,,player.fcgi?id=gambil000tat
Parker Goff,21,2025,BYU,Big 12,45,183,141,37,41,9,1,2,27,0,0,31,47,0.291,0.444,0.411,0.856,58,1,8,3,0,0,,player.fcgi?id=goff--000par
Matt Hansen*,20,2025,BYU,Big 12,18,38,32,5,6,1,0,1,3,1,0,6,14,0.188,0.316,0.313,0.628,10,0,0,0,0,0,,player.fcgi?id=hansen005mat
Bryker Hurdsman,23,2025,BYU,Big 12,51,226,190,51,64,18,3,4,36,8,3,19,59,0.337,0.429,0.526,0.956,100,3,14,0,3,0,,player.fcgi?id=hurdsm000bry
Easton Jones,21,2025,BYU,Big 12,39,170,150,21,26,9,1,2,15,1,0,15,48,0.173,0.259,0.287,0.546,43,3,3,0,2,0,,player.fcgi?id=jones-001eas
Crew McChesney*,20,2025,BYU,Big 12,52,242,200,38,57,17,0,5,40,11,3,36,53,0.285,0.389,0.445,0.834,89,2,0,3,3,0,,player.fcgi?id=mcches000cre
Ezra McNaughton*,21,2025,BYU,Big 12,21,46,37,5,5,2,1,0,4,1,0,9,16,0.135,0.304,0.243,0.548,9,1,0,0,0,0,,player.fcgi?id=mcnaug000ezr
Keoni Painter*,21,2025,BYU,Big 12,34,120,88,23,25,2,1,1,13,1,2,17,33,0.284,0.453,0.364,0.817,32,0,11,3,1,0,,player.fcgi?id=painte000keo
Ryder Robinson#,21,2025,BYU,Big 12,55,270,224,52,63,14,2,11,46,2,3,35,62,0.281,0.385,0.509,0.894,114,1,6,0,5,0,,player.fcgi?id=robins000ryd
Ryker Schow,20,2025,BYU,Big 12,24,43,34,10,7,2,0,1,5,3,1,7,16,0.206,0.372,0.353,0.725,12,0,2,0,0,0,,player.fcgi?id=schow-000ryk
Cooper Vest*,23,2025,BYU,Big 12,55,261,219,52,61,13,2,16,58,2,0,20,54,0.279,0.383,0.575,0.958,126,0,19,0,3,0,,player.fcgi?id=vest--000coo
Brock Watkins,25,2025,BYU,Big 12,48,204,179,30,54,8,0,11,39,1,1,17,57,0.302,0.37,0.531,0.9,95,0,4,1,3,0,,player.fcgi?id=watkin000bro
Tu'alau Wolfgramm,19,2025,BYU,Big 12,13,7,6,4,3,2,0,0,3,0,0,1,2,0.5,0.571,0.833,1.405,5,0,0,0,0,0,,player.fcgi?id=wolfgr000tua
Kuhio Aloy,18,2024,BYU,Big 12,52,225,197,27,53,9,1,8,38,0,0,20,62,0.269,0.329,0.447,0.776,88,4,1,0,7,0,,player.fcgi?id=aloy--000kuh
Luke Anderson,20,2024,BYU,Big 12,50,242,204,36,52,12,2,6,27,9,1,32,72,0.255,0.361,0.422,0.783,86,1,3,1,2,0,,player.fcgi?id=anders010luk
Bryant Ball,21,2024,BYU,Big 12,4,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=ball--004bry
Chipper Beck,22,2024,BYU,Big 12,27,91,79,9,14,2,0,1,11,1,0,6,23,0.177,0.25,0.241,0.491,19,1,2,3,1,0,,player.fcgi?id=beck--000chi
Parker Goff,20,2024,BYU,Big 12,33,120,99,17,29,8,1,4,18,0,3,11,32,0.293,0.403,0.515,0.919,51,0,8,1,1,0,,player.fcgi?id=goff--000par
Bryker Hurdsman,22,2024,BYU,Big 12,38,121,103,19,28,5,2,4,13,5,0,7,32,0.272,0.375,0.476,0.851,49,1,10,1,0,0,,player.fcgi?id=hurdsm000bry
Easton Jones,20,2024,BYU,Big 12,51,235,201,30,55,10,1,14,36,4,0,27,70,0.274,0.366,0.542,0.908,109,2,4,0,3,3,,player.fcgi?id=jones-001eas
Crew McChesney*,19,2024,BYU,Big 12,27,71,53,14,18,4,2,1,6,4,0,13,20,0.34,0.478,0.547,1.026,29,1,2,2,1,0,,player.fcgi?id=mcches000cre
Keoni Painter*,20,2024,BYU,Big 12,25,91,75,14,18,5,0,1,11,4,0,12,26,0.24,0.356,0.347,0.702,26,0,2,1,1,0,,player.fcgi?id=painte000keo
Collin Reuter,21,2024,BYU,Big 12,48,214,181,29,48,8,1,10,37,1,3,28,68,0.265,0.379,0.486,0.865,88,2,5,0,0,1,,player.fcgi?id=reuter000col
Crew Robinson*,24,2024,BYU,Big 12,48,195,163,19,29,9,2,4,16,4,2,21,49,0.178,0.297,0.331,0.629,54,1,8,0,3,0,,player.fcgi?id=robins000cre
Ryker Schow,19,2024,BYU,Big 12,36,129,105,22,27,3,1,2,9,2,3,15,36,0.257,0.368,0.362,0.73,38,2,4,4,1,0,,player.fcgi?id=schow-000ryk
Gavin Taylor,19,2024,BYU,Big 12,5,6,5,0,0,0,0,0,0,0,0,1,3,0,0.167,0,0.167,0,0,0,0,0,0,,player.fcgi?id=taylor001gav
Cooper Vest*,22,2024,BYU,Big 12,52,241,201,38,51,9,3,11,31,2,1,25,59,0.254,0.368,0.493,0.861,99,1,12,2,1,3,,player.fcgi?id=vest--000coo
Brock Watkins,24,2024,BYU,Big 12,31,128,105,18,26,5,0,4,17,0,1,19,26,0.248,0.367,0.41,0.777,43,1,2,0,2,0,,player.fcgi?id=watkin000bro
Bitner Workman#,22,2024,BYU,Big 12,10,14,8,2,0,0,0,0,0,0,0,5,7,0,0.385,0,0.385,0,0,0,1,0,0,,player.fcgi?id=workma000bit
Tre Broussard*,20,2026,Houston,Big 12,44,196,163,29,56,10,1,3,23,25,4,26,31,0.344,0.433,0.472,0.905,77,6,2,2,3,2,,player.fcgi?id=brouss000tre
Justin Cherrington,--,2026,Houston,Big 12,17,25,19,3,4,0,0,1,5,0,1,3,8,0.211,0.36,0.368,0.728,7,0,2,0,1,0,,player.fcgi?id=cherri001jus
Cade Climie,22,2026,Houston,Big 12,44,162,139,26,47,16,1,10,29,3,1,21,32,0.338,0.426,0.684,1.109,95,3,1,0,1,2,,player.fcgi?id=climie000cad
Tyler Cox,25,2026,Houston,Big 12,55,237,194,33,62,6,2,1,21,4,3,26,17,0.32,0.417,0.387,0.803,75,8,7,9,1,0,,player.fcgi?id=cox---015tyl
Peyton Dickens*,19,2026,Houston,Big 12,18,21,17,6,2,0,0,0,3,3,0,3,7,0.118,0.238,0.118,0.356,2,1,0,0,1,0,,player.fcgi?id=dicken000pey
Blake Fields,19,2026,Houston,Big 12,55,230,184,33,48,10,0,3,26,6,5,34,29,0.261,0.389,0.364,0.753,67,4,7,1,4,0,,player.fcgi?id=fields000bla
McClane Helton*,20,2026,Houston,Big 12,31,105,81,19,19,7,0,0,4,7,1,20,29,0.235,0.404,0.321,0.725,26,3,3,1,0,0,,player.fcgi?id=helton000mcc
Riley Jackson,21,2026,Houston,Big 12,52,203,166,25,45,13,0,9,29,0,2,23,52,0.271,0.387,0.512,0.899,85,1,9,4,1,1,,player.fcgi?id=jackso002ril
Caleb Kimble,--,2026,Houston,Big 12,18,10,9,0,0,0,0,0,0,1,0,1,6,0,0.1,0,0.1,0,0,0,0,0,0,,player.fcgi?id=kimble000cal
Jackson LaLima,20,2026,Houston,Big 12,51,199,179,26,41,13,1,9,26,4,2,11,48,0.229,0.294,0.464,0.758,83,3,6,2,1,0,,player.fcgi?id=lalima000jac
Dylan Maxcey,21,2026,Houston,Big 12,38,120,103,14,21,3,0,3,13,0,0,7,23,0.204,0.272,0.32,0.592,33,1,3,6,1,1,,player.fcgi?id=maxcey000dyl
Xavier Perez,23,2026,Houston,Big 12,54,244,208,40,60,10,3,9,36,14,3,24,49,0.289,0.379,0.495,0.874,103,6,7,4,1,1,,player.fcgi?id=perez-000xav
Carsten Sabathia,22,2026,Houston,Big 12,37,107,92,14,26,3,0,6,18,0,0,11,26,0.283,0.374,0.511,0.885,47,1,3,0,1,0,,player.fcgi?id=sabath002car
Antonelli Savattere*,22,2026,Houston,Big 12,53,202,164,16,39,5,0,0,22,6,1,20,23,0.238,0.36,0.268,0.628,44,6,13,2,3,0,,player.fcgi?id=savatt000ant
Carter Sintek,22,2026,Houston,Big 12,9,19,12,4,1,0,0,0,1,0,1,5,2,0.083,0.421,0.083,0.504,1,1,2,0,0,0,,player.fcgi?id=sintek000car
Will Van Wie,--,2026,Houston,Big 12,12,15,12,2,0,0,0,0,0,0,1,2,9,0,0.2,0,0.2,0,0,1,0,0,0,,player.fcgi?id=vanwie000wil
Mikey Vanderheyden,19,2026,Houston,Big 12,9,9,6,1,0,0,0,0,0,0,0,2,3,0,0.333,0,0.333,0,0,1,0,0,0,,player.fcgi?id=vander000mik
Irvin Weems,23,2026,Houston,Big 12,30,34,27,4,4,2,0,0,3,3,2,5,15,0.148,0.303,0.222,0.525,6,1,1,1,0,0,,player.fcgi?id=weems-000irv
Easton Winfield,20,2026,Houston,Big 12,21,49,40,10,8,1,0,2,4,2,2,9,16,0.2,0.347,0.375,0.722,15,1,0,0,0,0,,player.fcgi?id=winfie000eas
Anthony Avalos,20,2025,Houston,Big 12,21,48,39,8,11,1,0,1,7,1,0,3,12,0.282,0.391,0.385,0.776,15,0,4,2,0,0,,player.fcgi?id=avalos000ant
Brandon Bishop,22,2025,Houston,Big 12,36,62,49,12,14,1,0,2,11,4,1,8,10,0.286,0.377,0.429,0.806,21,0,1,1,3,0,,player.fcgi?id=bishop006bra
Tre Broussard*,19,2025,Houston,Big 12,54,241,212,43,62,12,1,7,34,31,4,22,25,0.293,0.371,0.458,0.828,97,2,5,1,1,0,,player.fcgi?id=brouss000tre
Cole Carbone*,21,2025,Houston,Big 12,18,23,18,5,2,1,0,0,1,1,0,4,9,0.111,0.304,0.167,0.471,3,0,1,0,0,0,,player.fcgi?id=carbon000col
Cade Climie,21,2025,Houston,Big 12,46,186,144,31,38,6,1,9,37,3,2,33,46,0.264,0.414,0.507,0.921,73,1,6,0,3,1,,player.fcgi?id=climie000cad
Jack Cooper,24,2025,Houston,Big 12,6,8,7,1,0,0,0,0,0,0,0,0,6,0,0.125,0,0.125,0,0,1,0,0,0,,player.fcgi?id=cooper004jac
Tyler Cox,24,2025,Houston,Big 12,55,189,156,30,42,5,1,0,31,4,1,16,23,0.269,0.364,0.314,0.678,49,2,9,5,3,0,,player.fcgi?id=cox---015tyl
Coby DeJesus,21,2025,Houston,Big 12,36,111,91,18,22,5,0,1,22,2,0,13,24,0.242,0.349,0.33,0.678,30,0,3,2,2,0,,player.fcgi?id=dejesu000cob
Evan Haeger*,20,2025,Houston,Big 12,39,80,68,11,12,3,0,0,4,4,2,8,27,0.177,0.282,0.221,0.503,15,0,2,2,0,0,,player.fcgi?id=haeger000eva
Riley Jackson,20,2025,Houston,Big 12,46,135,99,14,18,0,0,6,17,0,0,23,47,0.182,0.359,0.364,0.722,36,3,6,4,3,0,,player.fcgi?id=jackso002ril
Kenneth Jimenez,23,2025,Houston,Big 12,43,167,119,31,27,4,0,1,11,5,3,33,24,0.227,0.442,0.286,0.728,34,3,13,2,0,0,,player.fcgi?id=jimene000ken
Jackson LaLima,19,2025,Houston,Big 12,25,40,35,3,5,1,0,0,0,0,0,5,14,0.143,0.25,0.171,0.421,6,1,0,0,0,0,,player.fcgi?id=lalima000jac
Malachi Lott*,22,2025,Houston,Big 12,49,115,97,15,22,4,1,4,13,4,2,12,18,0.227,0.315,0.412,0.728,40,3,1,4,1,0,,player.fcgi?id=lott--000mal
Aaron Lugo,24,2025,Houston,Big 12,54,225,185,36,49,10,2,4,33,6,4,28,37,0.265,0.387,0.405,0.793,75,4,9,3,0,1,,player.fcgi?id=lugo--002aar
Connor McGinnis*,22,2025,Houston,Big 12,31,132,105,34,36,14,1,4,25,7,0,18,23,0.343,0.45,0.61,1.06,64,2,5,1,3,0,,player.fcgi?id=mcginn001con
Xavier Perez,22,2025,Houston,Big 12,52,222,197,40,60,12,3,9,48,10,1,18,52,0.305,0.369,0.533,0.902,105,1,4,0,3,0,,player.fcgi?id=perez-000xav
Carsten Sabathia,21,2025,Houston,Big 12,27,96,81,14,19,5,0,2,18,1,1,13,18,0.235,0.333,0.37,0.704,30,1,0,0,2,1,,player.fcgi?id=sabath002car
Pip Smalley,21,2025,Houston,Big 12,15,23,19,1,4,0,0,0,3,0,0,3,7,0.211,0.348,0.211,0.558,4,0,1,0,0,0,,player.fcgi?id=smalle000pip
Jake Tatom,21,2025,Houston,Big 12,36,94,76,11,17,3,0,1,13,4,1,14,14,0.224,0.355,0.303,0.657,23,2,2,1,1,0,,player.fcgi?id=tatom-000jak
Irvin Weems,22,2025,Houston,Big 12,6,6,5,1,0,0,0,0,0,1,0,0,2,0,0.167,0,0.167,0,0,1,0,0,0,,player.fcgi?id=weems-000irv
Cary Arbolida,23,2024,Houston,Big 12,45,159,131,33,47,9,2,17,40,4,2,16,36,0.359,0.462,0.847,1.309,111,2,10,1,1,0,,player.fcgi?id=arboli000car
Anthony Avalos,19,2024,Houston,Big 12,13,22,20,8,5,1,0,1,6,0,0,0,7,0.25,0.273,0.45,0.723,9,0,1,0,1,0,,player.fcgi?id=avalos000ant
Conner Bennett,20,2024,Houston,Big 12,19,32,28,6,9,2,0,2,8,0,0,3,9,0.321,0.406,0.607,1.013,17,0,1,0,0,0,,player.fcgi?id=bennet002con
Harold Coll,22,2024,Houston,Big 12,54,236,208,37,66,20,0,13,55,13,5,23,45,0.317,0.394,0.601,0.995,125,4,4,0,1,1,,player.fcgi?id=coll--000har
Joey Craig,20,2024,Houston,Big 12,12,12,12,0,4,0,0,0,1,1,0,0,3,0.333,0.333,0.333,0.667,4,0,0,0,0,0,,player.fcgi?id=craig-002joe
Coby DeJesus,20,2024,Houston,Big 12,43,152,135,24,36,4,0,1,15,4,1,12,24,0.267,0.336,0.319,0.654,43,1,2,3,0,0,,player.fcgi?id=dejesu000cob
Jonathan French,23,2024,Houston,Big 12,50,173,139,32,35,10,0,10,30,2,1,27,49,0.252,0.386,0.54,0.926,75,5,4,2,1,1,,player.fcgi?id=french003jon
Kenneth Jimenez,22,2024,Houston,Big 12,45,146,105,20,31,4,0,3,16,2,2,27,21,0.295,0.476,0.419,0.895,44,0,11,1,2,0,,player.fcgi?id=jimene000ken
Tre Jones*,24,2024,Houston,Big 12,44,157,140,30,38,9,2,4,26,19,3,8,48,0.271,0.333,0.45,0.783,63,1,6,1,2,0,,player.fcgi?id=jones-009tre
Alex Lopez*,23,2024,Houston,Big 12,43,111,93,18,17,5,0,2,9,1,0,12,22,0.183,0.306,0.301,0.607,28,3,5,0,1,1,,player.fcgi?id=lopez-013ale
Thomas Lyssy*,20,2024,Houston,Big 12,27,48,36,8,6,1,0,0,4,1,0,9,5,0.167,0.326,0.194,0.521,7,0,0,2,1,0,,player.fcgi?id=lyssy-000tho
Tristan Moore*,22,2024,Houston,Big 12,7,11,8,3,1,0,0,1,2,0,0,3,2,0.125,0.364,0.5,0.864,4,0,0,0,0,0,,player.fcgi?id=moore-004tri
Justin Murray,25,2024,Houston,Big 12,54,247,212,49,69,11,1,7,40,9,4,30,44,0.326,0.419,0.486,0.905,103,6,4,1,0,2,,player.fcgi?id=murray002jus
Cameron Nickens,20,2024,Houston,Big 12,37,128,108,22,23,1,1,2,15,4,4,15,33,0.213,0.328,0.296,0.624,32,2,4,0,1,0,,player.fcgi?id=nicken000cam
Jake Rainess,24,2024,Houston,Big 12,29,106,93,15,22,4,1,3,15,8,1,7,41,0.237,0.321,0.398,0.719,37,0,5,0,1,1,,player.fcgi?id=raines000jak
Ace Reese*,19,2024,Houston,Big 12,48,195,162,33,45,8,4,7,34,5,4,29,37,0.278,0.395,0.506,0.901,82,4,3,0,1,1,,player.fcgi?id=reese-000ace
